Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
30,5934,2,0,640000,0,260,46,13.9,3165,2,2,2,298,118,2005,8,-37.908,145.0716,5,10969
30,1766,2,0,1160000,1,32,46,13.9,3165,2,1,2,750,,,8,-37.9325,145.0694,5,10969
30,1920,4,0,1306000,1,32,46,13.9,3165,3,2,1,651,,,8,-37.919,145.0558,5,10969
30,9141,3,0,1291000,1,260,46,13.9,3165,3,1,2,635,,,8,-37.9291,145.0538,5,10969
38,7657,4,0,1620000,1,260,43,13.1,3128,4,2,2,697,255,1940,28,-37.8151,145.135,0,4605
38,11093,2,2,645000,1,140,48,13.1,3128,2,1,1,140,81,1965,28,-37.8271,145.1299,0,4605
38,221,2,2,790000,1,161,48,13.1,3128,2,1,1,195,,,28,-37.826,145.129,0,4605
38,8868,4,0,880000,1,196,48,13.1,3128,4,2,2,206,,2003,28,-37.828,145.1215,0,4605
38,3689,4,0,1560000,0,106,1,13.1,3128,3,2,3,729,167,1905,28,-37.8233,145.1267,0,4605
38,6644,3,0,1715000,3,135,2,13.1,3128,3,2,2,458,170,1950,28,-37.8257,145.1216,0,4605
38,5227,3,0,1200000,3,135,2,13.1,3128,3,1,2,550,110,1950,28,-37.8275,145.1298,0,4605
38,3425,3,0,1760000,1,73,2,13.1,3128,3,1,0,741,151,1910,28,-37.8258,145.1246,0,4605
38,845,1,2,288000,3,260,5,13.1,3128,1,1,1,774,,1970,28,-37.8241,145.1262,0,4605
38,2905,3,0,948000,1,196,7,13.1,3128,3,1,2,384,108,1950,28,-37.8167,145.1373,0,4605
38,12885,4,0,2770000,1,126,7,13.1,3128,4,1,2,715,,1950,28,-37.8135,145.1218,0,4605
38,3963,3,0,1412000,1,161,7,13.1,3128,3,1,1,590,,,28,-37.8274,145.1274,0,4605
38,7575,2,2,465000,1,196,9,13.1,3128,2,2,1,0,65,2010,28,-37.8216,145.127,0,4605
38,334,4,1,975000,4,126,12,13.1,3128,4,2,2,299,158,2008,28,-37.8282,145.1301,0,4605
38,5614,3,0,1325000,1,126,12,13.1,3128,3,1,1,702,134,1950,28,-37.827,145.1209,0,4605
38,6969,3,1,750000,1,106,12,13.1,3128,3,2,1,150,3,2000,28,-37.8287,145.1319,0,4605
38,10002,3,0,1400000,1,260,12,13.1,3128,3,2,1,643,159,1940,28,-37.8285,145.1272,0,4605
38,5545,3,0,1500000,3,196,12,13.1,3128,3,1,2,664,106,1930,28,-37.8235,145.1276,0,4605
38,10538,4,0,1600000,1,73,13,13.1,3128,4,2,1,692,195,1890,28,-37.8247,145.1281,0,4605
38,2161,2,2,616000,1,179,14,13.1,3128,3,1,1,155,,,28,-37.8193,145.1149,0,4605
38,10530,4,0,1661000,1,161,14,13.1,3128,4,2,2,729,,,28,-37.8143,145.1262,0,4605
38,1862,4,0,1461400,1,5,17,13.1,3128,3,2,2,780,235,1927,28,-37.8244,145.1319,0,4605
38,4709,3,2,775000,1,73,17,13.1,3128,3,1,1,211,108,1980,28,-37.8275,145.1232,0,4605
38,1964,4,0,1506000,1,260,17,13.1,3128,4,2,3,669,,,28,-37.818,145.1354,0,4605
38,7783,4,0,1670000,1,161,17,13.1,3128,4,4,4,707,162,1926,28,-37.8166,145.1354,0,4605
38,11857,1,2,340000,3,126,18,13.1,3128,1,1,1,29,,,28,-37.8215,145.1214,0,4605
38,10783,3,0,4000000,4,126,19,13.1,3128,3,1,2,763,120,1945,28,-37.8166,145.1215,0,4605
38,3911,3,0,928000,1,126,19,13.1,3128,3,1,1,307,106,1890,28,-37.8247,145.1206,0,4605
38,4525,2,2,761000,1,135,19,13.1,3128,2,2,1,176,,2000,28,-37.8171,145.1343,0,4605
38,7284,2,2,636000,1,179,21,13.1,3128,2,1,1,151,82,1970,28,-37.8234,145.1235,0,4605
38,10792,4,0,1625000,1,161,21,13.1,3128,4,2,2,620,,1912,28,-37.8279,145.121,0,4605
38,970,4,0,1430000,1,161,21,13.1,3128,4,2,0,585,,,28,-37.8273,145.1289,0,4605
38,131,3,0,836000,1,106,21,13.1,3128,3,1,2,228,,2005,28,-37.8261,145.1281,0,4605
38,7209,2,2,400000,4,196,27,13.1,3128,2,1,1,0,,,28,-37.8248,145.1215,0,4605
38,9944,3,0,1170000,1,196,27,13.1,3128,3,1,1,755,95,1920,28,-37.8264,145.1248,0,4605
38,2580,4,0,1670000,1,135,31,13.1,3128,4,2,2,590,231,1924,28,-37.8274,145.1242,0,4605
38,9558,3,0,1351000,1,106,38,13.1,3128,3,1,2,662,,,28,-37.8246,145.1269,0,4605
38,12756,3,0,857000,1,73,38,13.1,3128,4,1,1,492,119,1930,28,-37.8283,145.1195,0,4605
38,4699,3,1,822500,1,161,38,13.1,3128,3,2,1,238,130,2000,28,-37.8154,145.1355,0,4605
38,4636,2,2,560000,1,221,39,13.1,3128,2,1,1,153,,1970,28,-37.8269,145.1305,0,4605
38,332,2,2,420000,4,106,46,13.1,3128,2,1,1,0,,1970,28,-37.8253,145.1205,0,4605
39,2475,3,0,870000,1,16,43,10.8,3019,3,2,4,700,,,16,-37.7824,144.8469,6,3589
39,5999,2,0,645000,1,16,43,10.8,3019,2,1,1,566,75,1950,16,-37.7839,144.8524,6,3589
39,592,3,1,502000,3,222,48,10.8,3019,3,1,1,220,106,2011,16,-37.785,144.8561,6,3589
39,4340,3,2,495000,1,20,49,10.8,3019,3,2,1,327,124,2006,16,-37.7851,144.8517,6,3589
39,8993,3,0,660000,1,222,53,10.8,3019,3,1,0,580,,,16,-37.7804,144.8481,6,3589
39,2810,2,0,868000,1,20,53,10.8,3019,2,1,4,749,77,1950,16,-37.7814,144.847,6,3589
39,12668,4,0,645000,3,23,53,10.8,3019,4,2,1,283,154,1990,16,-37.7908,144.8485,6,3589
39,6699,3,0,652000,1,16,56,10.8,3019,3,2,1,216,145,2010,16,-37.7865,144.8605,6,3589
39,4271,4,0,850000,2,222,56,10.8,3019,4,2,2,606,240,2002,16,-37.788,144.862,6,3589
39,3907,3,0,570500,1,230,2,10.8,3019,3,1,1,471,,1960,16,-37.7924,144.8523,6,3589
39,5280,3,0,575000,1,230,2,10.8,3019,3,1,3,559,98,1955,16,-37.7923,144.852,6,3589
39,3910,4,0,882000,1,239,2,10.8,3019,4,2,2,393,216,2008,16,-37.7763,144.8543,6,3589
39,4984,3,0,730000,1,16,4,10.8,3019,3,2,2,544,135,1970,16,-37.7815,144.855,6,3589
39,144,2,0,670000,1,67,9,10.8,3019,2,1,2,551,,,16,-37.7825,144.8545,6,3589
39,1520,3,0,585000,1,16,10,10.8,3019,3,2,2,631,,,16,-37.7934,144.8467,6,3589
39,3326,2,0,826000,1,222,14,10.8,3019,2,1,2,667,,1950,16,-37.7799,144.8473,6,3589
39,12668,4,0,610000,4,23,17,10.8,3019,4,2,1,283,154,1990,16,-37.7908,144.8485,6,3589
39,2391,3,0,696000,1,257,18,10.8,3019,3,1,0,557,90,1960,16,-37.7899,144.8515,6,3589
39,7,2,0,660000,1,16,21,10.8,3019,2,1,1,599,,1960,16,-37.7908,144.8522,6,3589
39,6616,3,1,579000,1,222,21,10.8,3019,3,2,1,198,144,2013,16,-37.7827,144.8625,6,3589
39,7757,4,0,856500,1,222,21,10.8,3019,4,2,2,599,,2008,16,-37.7896,144.8559,6,3589
39,10835,3,0,510000,3,222,26,10.8,3019,3,1,2,587,,,16,-37.7843,144.8472,6,3589
39,146,3,0,765000,1,78,31,10.8,3019,3,1,1,658,105,1960,16,-37.7905,144.8485,6,3589
39,1614,2,1,475000,1,16,31,10.8,3019,2,1,1,115,104,1980,16,-37.7948,144.854,6,3589
39,5972,4,0,550000,1,16,32,10.8,3019,4,2,1,288,160,2000,16,-37.7775,144.855,6,3589
39,9002,3,1,505000,0,155,35,10.8,3019,3,2,2,4931,,,16,-37.7761,144.8557,6,3589
39,1638,3,0,495000,1,31,35,10.8,3019,3,1,1,158,138,2005,16,-37.7889,144.8465,6,3589
39,6515,3,0,680000,1,16,36,10.8,3019,3,1,1,565,,,16,-37.7885,144.859,6,3589
39,2691,3,0,565000,1,155,36,10.8,3019,3,2,1,566,78,1970,16,-37.7844,144.8523,6,3589
39,2643,3,0,697500,1,222,39,10.8,3019,3,2,1,531,,,16,-37.7929,144.8462,6,3589
41,12673,3,0,1550000,4,32,43,11.2,3186,3,2,2,663,,1940,1,-37.9159,145.0068,5,10579
41,3742,3,0,1635000,1,32,43,11.2,3186,3,1,2,366,156,1920,1,-37.9038,145.0001,5,10579
41,3081,4,0,1830000,1,94,45,11.2,3186,4,2,2,436,,,1,-37.8927,145.0005,5,10579
41,3476,4,0,3695000,1,135,45,11.2,3186,4,3,2,836,284,1960,1,-37.9071,144.9898,5,10579
41,4592,2,2,536000,3,94,45,11.2,3186,2,1,2,0,70,1970,1,-37.9081,145.0043,5,10579
41,3766,4,0,3700000,1,135,45,11.2,3186,4,3,2,742,247,1900,1,-37.914,144.9878,5,10579
41,5102,4,0,3775000,1,32,45,11.2,3186,4,3,2,745,,,1,-37.9139,144.9878,5,10579
41,10268,3,0,1975000,1,32,45,11.2,3186,3,1,2,432,122,1930,1,-37.9172,144.996,5,10579
41,330,2,2,1300000,1,260,48,11.2,3186,2,2,1,244,,2000,1,-37.8954,145.0026,5,10579
41,8951,3,0,1390000,1,228,48,11.2,3186,3,1,2,340,137,1975,1,-37.9205,145.0007,5,10579
41,1492,4,0,4250000,1,23,48,11.2,3186,4,3,2,750,,,1,-37.8966,144.993,5,10579
41,2485,4,0,2905000,1,135,48,11.2,3186,4,3,1,487,260,1905,1,-37.8926,144.9991,5,10579
41,281,2,2,1300000,1,160,48,11.2,3186,2,2,2,329,132,1940,1,-37.9172,145.004,5,10579
41,287,3,1,1725000,0,32,48,11.2,3186,3,2,2,411,225,1997,1,-37.918,145.0035,5,10579
41,3026,3,0,2266000,1,135,48,11.2,3186,3,2,2,450,,,1,-37.9243,144.9989,5,10579
41,5607,4,0,2910000,1,135,49,11.2,3186,4,1,2,732,,,1,-37.9136,144.9886,5,10579
41,7333,3,0,2100000,1,32,49,11.2,3186,3,2,2,463,209,1970,1,-37.9082,144.9968,5,10579
41,1703,6,0,2700000,1,111,49,11.2,3186,6,3,3,0,,,1,-37.9081,145.0015,5,10579
41,7282,2,2,800000,1,94,49,11.2,3186,2,1,1,90,74,1960,1,-37.9122,145.0038,5,10579
41,925,3,1,1750000,1,32,49,11.2,3186,3,2,2,352,,,1,-37.9139,145.0035,5,10579
41,2130,4,0,1761000,1,111,51,11.2,3186,4,2,3,615,135,1920,1,-37.8956,145.0026,5,10579
41,4082,3,0,2600000,1,32,51,11.2,3186,3,2,3,588,,,1,-37.9287,144.992,5,10579
41,5931,3,0,1302500,1,160,51,11.2,3186,3,2,2,0,171,1993,1,-37.9166,144.9942,5,10579
41,3488,3,0,1900000,1,135,51,11.2,3186,3,0,0,0,,,1,-37.9301,144.9935,5,10579
41,12118,5,0,2750000,4,32,52,11.2,3186,4,3,1,509,341,2005,1,-37.9118,144.9984,5,10579
41,8706,2,2,892500,1,160,52,11.2,3186,2,1,2,232,92,1970,1,-37.9157,144.9973,5,10579
41,2072,4,0,2145000,1,32,52,11.2,3186,3,2,1,550,197,1910,1,-37.8954,145.0017,5,10579
41,2940,5,0,3171000,1,23,52,11.2,3186,4,2,2,710,340,2000,1,-37.9241,145.0008,5,10579
41,4296,2,0,1910000,1,94,52,11.2,3186,2,2,4,696,,,1,-37.9249,144.9903,5,10579
41,8116,3,1,1850000,3,32,52,11.2,3186,3,2,2,0,,,1,-37.9045,145.0043,5,10579
41,751,3,1,1067000,1,111,52,11.2,3186,3,0,1,0,,,1,-37.9119,144.9871,5,10579
41,12067,3,0,1865000,4,260,52,11.2,3186,3,2,2,295,,,1,-37.9119,145.0037,5,10579
41,1312,2,2,620000,1,82,53,11.2,3186,2,2,1,0,74,2013,1,-37.9042,144.9954,5,10579
41,7495,2,2,985000,0,135,53,11.2,3186,2,1,1,611,,,1,-37.9039,145.0009,5,10579
41,4737,3,1,1475000,0,32,53,11.2,3186,3,2,2,345,163,2000,1,-37.8943,144.9907,5,10579
41,9832,2,0,502000,1,94,56,11.2,3186,2,2,0,116,,,1,-37.9252,145.0004,5,10579
41,407,2,2,700000,0,192,56,11.2,3186,2,1,1,0,,1952,1,-37.9225,144.9891,5,10579
41,2933,3,0,2400000,1,135,1,11.2,3186,3,2,2,835,,1910,1,-37.9225,144.991,5,10579
41,4733,2,2,590000,1,101,1,11.2,3186,2,1,1,0,,1950,1,-37.9097,144.9914,5,10579
41,246,3,0,1650000,1,160,1,11.2,3186,3,2,2,0,111,1980,1,-37.9174,144.9895,5,10579
41,3616,5,0,1562500,0,32,1,11.2,3186,5,2,2,655,202,1925,1,-37.9264,145.0044,5,10579
41,4123,3,0,2050000,0,260,2,11.2,3186,3,3,2,398,262,2012,1,-37.899,144.9901,5,10579
41,1768,4,0,3180000,1,260,2,11.2,3186,4,3,6,454,,,1,-37.9206,145.0051,5,10579
41,11415,2,1,960000,1,94,2,11.2,3186,2,1,2,363,,,1,-37.9275,145.0046,5,10579
41,12092,4,0,3320000,1,32,2,11.2,3186,4,3,2,644,364,2000,1,-37.8964,144.9972,5,10579
41,6590,4,0,2800000,0,192,2,11.2,3186,4,3,3,596,,,1,-37.9059,144.9927,5,10579
41,7072,3,2,1602000,1,192,2,11.2,3186,3,2,2,328,,,1,-37.9288,144.9954,5,10579
41,11124,2,2,1300000,0,85,3,11.2,3186,2,2,2,0,,,1,-37.9012,144.9878,5,10579
41,378,2,2,1100000,1,32,7,11.2,3186,2,1,2,0,85,1935,1,-37.9131,144.995,5,10579
41,9803,3,0,1650000,1,94,7,11.2,3186,3,2,1,354,143,1910,1,-37.8916,145.0017,5,10579
41,1849,2,0,1102000,1,260,7,11.2,3186,2,1,2,318,,,1,-37.9011,145.0011,5,10579
41,12601,2,2,575000,1,32,7,11.2,3186,2,1,1,0,,,1,-37.9097,144.9914,5,10579
41,6403,2,0,1570000,1,32,7,11.2,3186,2,1,0,352,111,1920,1,-37.9154,145.001,5,10579
41,4770,3,1,1411000,1,32,7,11.2,3186,3,2,2,0,,2011,1,-37.9144,145.0004,5,10579
41,13051,5,0,4700000,4,94,7,11.2,3186,5,3,2,1073,221,,1,-37.918,144.9911,5,10579
41,9049,3,0,1785000,3,32,7,11.2,3186,3,2,1,404,118,1953,1,-37.9228,144.9996,5,10579
41,9413,2,0,1550000,4,32,7,11.2,3186,2,2,2,404,,,1,-37.9104,145.002,5,10579
41,11665,3,0,1875000,1,94,9,11.2,3186,3,2,2,275,170,1991,1,-37.9153,144.9924,5,10579
41,9518,4,0,2400000,1,94,9,11.2,3186,4,2,2,640,,,1,-37.892,144.9918,5,10579
41,8770,3,2,1266000,1,94,9,11.2,3186,3,1,2,277,116,1950,1,-37.9268,144.991,5,10579
41,261,3,2,826000,1,23,10,11.2,3186,3,1,2,119,,,1,-37.8958,144.9994,5,10579
41,13319,5,0,2730000,1,82,10,11.2,3186,5,3,2,895,423,1938,1,-37.9204,145.0028,5,10579
41,443,2,2,900000,1,160,10,11.2,3186,2,2,1,118,,1970,1,-37.914,144.9914,5,10579
41,10582,3,1,1962000,1,135,10,11.2,3186,3,2,2,323,,1995,1,-37.9208,144.9996,5,10579
41,13278,4,0,3295888,1,94,12,11.2,3186,4,3,2,565,337,1990,1,-37.8975,144.9991,5,10579
41,11038,1,2,375000,1,260,12,11.2,3186,1,1,1,0,40,1965,1,-37.9181,144.993,5,10579
41,12591,2,2,756000,1,32,12,11.2,3186,2,1,1,0,80,1920,1,-37.9112,144.9909,5,10579
41,4846,2,2,800000,4,260,13,11.2,3186,2,1,1,131,,,1,-37.9164,145.0002,5,10579
41,7544,5,0,2100000,0,94,13,11.2,3186,5,5,2,552,219,1920,1,-37.9012,144.997,5,10579
41,9427,3,0,1500000,1,160,14,11.2,3186,3,2,1,442,,,1,-37.9158,144.9984,5,10579
41,289,2,2,905500,1,32,14,11.2,3186,2,1,1,122,,,1,-37.9188,144.9942,5,10579
41,5439,3,0,2375000,1,87,17,11.2,3186,4,2,2,547,302,2000,1,-37.9271,145.0034,5,10579
41,10867,3,0,2275000,1,135,17,11.2,3186,3,2,1,359,,,1,-37.8965,145.0022,5,10579
41,11522,3,0,1385000,1,32,17,11.2,3186,3,1,2,426,120,1935,1,-37.9254,145.0045,5,10579
41,3329,2,0,1601000,1,192,17,11.2,3186,2,1,1,380,,1958,1,-37.9166,144.9926,5,10579
41,12882,3,0,2020000,1,160,17,11.2,3186,5,6,2,685,419,,1,-37.9284,144.9986,5,10579
41,12481,3,1,1762000,1,32,17,11.2,3186,3,2,2,483,,,1,-37.9075,145.0064,5,10579
41,4052,3,0,2450000,1,160,18,11.2,3186,3,3,2,482,,,1,-37.912,144.9994,5,10579
41,8701,2,2,858000,1,135,18,11.2,3186,2,1,1,107,75,1950,1,-37.8958,144.9982,5,10579
41,4906,3,1,1427000,1,135,18,11.2,3186,3,2,1,313,,,1,-37.9206,145,5,10579
41,2961,3,1,2517500,3,135,18,11.2,3186,3,3,2,311,,,1,-37.9148,145.0009,5,10579
41,1938,4,0,2800000,1,23,18,11.2,3186,4,2,4,569,229,1910,1,-37.8962,145.0011,5,10579
41,12718,5,0,3700000,4,111,19,11.2,3186,4,3,4,1572,305,1890,1,-37.9233,144.9944,5,10579
41,7723,3,0,1410000,1,32,21,11.2,3186,3,1,1,375,,1930,1,-37.9175,144.9949,5,10579
41,12727,4,0,2475000,4,135,21,11.2,3186,4,2,2,605,274,1920,1,-37.916,145.0064,5,10579
41,11402,4,0,2700000,3,160,21,11.2,3186,4,2,2,732,333,1925,1,-37.8987,144.9953,5,10579
41,10054,3,2,1005000,3,260,21,11.2,3186,3,1,1,0,,,1,-37.909,145.0005,5,10579
41,11456,4,0,3900000,1,160,24,11.2,3186,4,2,2,842,311,1990,1,-37.9227,145.0043,5,10579
41,1152,2,2,610000,1,192,24,11.2,3186,2,1,1,0,75,2005,1,-37.9156,145.0013,5,10579
41,7248,3,2,880000,1,260,24,11.2,3186,3,1,1,138,,1965,1,-37.896,144.9957,5,10579
41,10072,2,2,737000,1,160,24,11.2,3186,3,1,1,106,,1975,1,-37.9159,144.9936,5,10579
41,7841,2,0,1532000,1,94,26,11.2,3186,2,1,2,411,165,1910,1,-37.9095,145.004,5,10579
41,9674,3,2,1250000,1,135,26,11.2,3186,3,2,0,0,,,1,-37.9249,144.9928,5,10579
41,7017,3,2,835000,0,135,26,11.2,3186,3,2,1,0,,,1,-37.909,145.0005,5,10579
41,7963,3,0,2320000,1,160,30,11.2,3186,3,2,2,589,,,1,-37.9253,145.0034,5,10579
41,1724,4,0,2000000,1,135,31,11.2,3186,4,2,2,471,,,1,-37.8956,145.0037,5,10579
41,1761,2,1,1230000,1,94,31,11.2,3186,2,2,2,201,,,1,-37.905,144.9959,5,10579
41,11656,3,0,2375000,1,32,31,11.2,3186,3,2,2,470,,,1,-37.9152,144.993,5,10579
41,2847,2,1,1037000,1,32,31,11.2,3186,2,1,2,125,2,2009,1,-37.9078,145.0051,5,10579
41,1836,4,0,3050000,3,32,31,11.2,3186,4,4,2,578,319,1995,1,-37.8989,145.0008,5,10579
41,4903,4,1,1630000,3,23,31,11.2,3186,4,2,2,432,196,2000,1,-37.9228,145.0022,5,10579
41,10742,2,0,1701000,1,32,31,11.2,3186,2,1,2,0,,,1,-37.9118,145.0041,5,10579
41,8976,2,2,760000,0,94,31,11.2,3186,2,1,2,0,,,1,-37.914,145.003,5,10579
41,10680,4,0,2640000,1,94,32,11.2,3186,4,2,2,848,246,1975,1,-37.9234,145.0042,5,10579
41,11097,2,2,850000,0,32,36,11.2,3186,2,1,1,0,,,1,-37.9116,144.9978,5,10579
41,7030,1,2,671000,1,32,36,11.2,3186,1,1,1,70,74,1980,1,-37.9194,145.0003,5,10579
41,11563,4,1,2250000,3,135,36,11.2,3186,4,2,2,230,281,2012,1,-37.9237,145.0056,5,10579
41,8398,3,0,2900000,1,160,36,11.2,3186,3,1,1,659,161,1942,1,-37.919,144.9953,5,10579
41,11608,3,2,1620000,1,32,36,11.2,3186,3,2,2,231,,,1,-37.9121,144.9953,5,10579
41,11837,3,0,3550000,1,160,36,11.2,3186,3,2,0,1007,,,1,-37.9097,144.9981,5,10579
41,10629,4,0,2750000,1,160,38,11.2,3186,4,2,2,687,,,1,-37.904,144.9919,5,10579
41,1456,5,0,3751000,1,135,38,11.2,3186,3,3,2,584,,,1,-37.921,144.9966,5,10579
41,8401,3,1,1425000,1,94,38,11.2,3186,3,2,2,495,,,1,-37.9049,145.0069,5,10579
41,5340,4,0,2405000,1,192,38,11.2,3186,4,1,2,695,142,1970,1,-37.9262,144.9969,5,10579
41,5754,3,2,1352500,1,260,39,11.2,3186,2,2,1,280,110,1993,1,-37.91,144.989,5,10579
41,12357,3,0,2030000,1,160,39,11.2,3186,4,2,2,366,,,1,-37.9193,144.9898,5,10579
41,12802,5,0,3105000,1,135,39,11.2,3186,4,2,2,1045,304,1930,1,-37.9205,145.0012,5,10579
41,8830,3,0,1171000,1,160,39,11.2,3186,3,2,2,279,,1970,1,-37.9002,144.9928,5,10579
41,4174,2,1,1400000,1,192,39,11.2,3186,2,2,1,267,,,1,-37.9159,144.9933,5,10579
41,9535,3,0,1600000,4,192,46,11.2,3186,3,2,2,266,,2000,1,-37.9241,145.0028,5,10579
41,3509,4,0,1500000,4,94,46,11.2,3186,3,2,1,549,195,1990,1,-37.8869,144.9982,5,10579
42,11625,4,0,1940000,1,260,43,10.7,3187,4,2,2,682,240,1960,1,-37.9205,145.0122,5,6938
42,8553,4,0,1850000,1,160,43,10.7,3187,4,2,2,617,268,1940,1,-37.9187,145.007,5,6938
42,5911,3,0,930000,3,135,43,10.7,3187,3,1,1,329,117,1930,1,-37.9317,145.0218,5,6938
42,2492,4,0,1310000,0,260,45,10.7,3187,4,3,2,618,213,2008,1,-37.9162,145.0219,5,6938
42,6127,2,0,1250000,3,260,45,10.7,3187,2,1,2,443,,,1,-37.9077,145.0229,5,6938
42,2661,4,0,2504000,1,135,45,10.7,3187,4,2,2,674,183,1950,1,-37.9022,145.0125,5,6938
42,10102,2,2,700000,0,260,45,10.7,3187,2,1,1,0,,,1,-37.9195,145.0067,5,6938
42,666,2,2,750000,3,32,45,10.7,3187,2,1,3,305,,1970,1,-37.9318,145.0293,5,6938
42,5600,3,1,1302500,1,32,48,10.7,3187,3,2,2,391,,,1,-37.9179,145.0091,5,6938
42,11491,2,0,1445000,1,23,48,10.7,3187,2,1,1,649,126,1940,1,-37.9153,145.0142,5,6938
42,3392,2,0,980000,1,94,49,10.7,3187,3,1,1,247,,,1,-37.917,145.0137,5,6938
42,9853,4,0,1495000,1,160,49,10.7,3187,4,2,2,597,,,1,-37.9179,145.019,5,6938
42,1945,4,0,1825000,0,32,49,10.7,3187,4,3,2,594,594,1973,1,-37.9029,145.0118,5,6938
42,2356,5,0,1700000,4,135,49,10.7,3187,4,2,1,994,274,1935,1,-37.9187,145.0187,5,6938
42,1406,5,0,1400000,4,32,49,10.7,3187,4,3,4,824,235,1930,1,-37.9091,145.0245,5,6938
42,1999,3,0,1075000,0,260,49,10.7,3187,3,2,2,312,,1990,8,-37.9179,145.0232,5,6938
42,11197,3,0,1860000,1,135,51,10.7,3187,3,2,2,686,,1948,1,-37.9241,145.0125,5,6938
42,12666,3,0,1500000,1,160,51,10.7,3187,3,2,2,315,228,2000,1,-37.9199,145.0174,5,6938
42,4343,3,1,870000,1,260,51,10.7,3187,3,2,2,158,,,1,-37.9271,145.0281,5,6938
42,3136,4,0,2000000,0,32,52,10.7,3187,4,2,2,687,,,1,-37.9117,145.0093,5,6938
42,1447,3,0,1400000,4,135,52,10.7,3187,3,1,3,613,182,1950,1,-37.9177,145.0143,5,6938
42,11206,3,0,1300000,4,135,52,10.7,3187,3,2,3,619,,,1,-37.927,145.0267,5,6938
42,2946,5,0,1600000,0,192,52,10.7,3187,5,2,2,616,245,1945,1,-37.9084,145.0221,5,6938
42,9919,2,0,1780000,3,32,52,10.7,3187,4,3,2,635,119,1935,1,-37.9205,145.0102,5,6938
42,8207,5,0,1200000,4,260,52,10.7,3187,5,2,5,775,270,1920,1,-37.932,145.0284,5,6938
42,3306,2,2,775000,1,32,53,10.7,3187,2,1,1,112,90,1960,1,-37.9306,145.0284,5,6938
42,8639,3,0,1480000,1,260,53,10.7,3187,3,2,2,697,143,1925,1,-37.9269,145.0274,5,6938
42,8459,5,0,2900000,0,32,56,10.7,3187,5,4,2,640,,1950,1,-37.928,145.0095,5,6938
42,6593,3,0,1590000,1,135,56,10.7,3187,3,3,2,481,244,2012,1,-37.931,145.0198,5,6938
42,2298,4,0,2840000,1,94,1,10.7,3187,5,2,2,999,274,1972,1,-37.9135,145.0189,5,6938
42,1024,3,0,1580000,1,135,1,10.7,3187,4,2,2,597,,,1,-37.9085,145.0201,5,6938
42,6830,4,1,1100000,4,82,1,10.7,3187,4,3,2,302,,,1,-37.9317,145.0294,5,6938
42,9668,2,0,1000000,0,23,1,10.7,3187,2,1,2,564,131,1948,8,-37.9143,145.0238,5,6938
42,6,5,0,2500000,4,94,2,10.7,3187,5,3,2,634,,2005,1,-37.9126,145.013,5,6938
42,2625,4,0,1700000,0,32,2,10.7,3187,4,3,4,708,275,1950,1,-37.9299,145.015,5,6938
42,5838,3,0,1405000,1,32,2,10.7,3187,3,1,1,490,,,1,-37.9024,145.0097,5,6938
42,8027,3,0,1290000,1,85,2,10.7,3187,3,1,2,661,,1920,1,-37.9045,145.0082,5,6938
42,13235,5,0,3207000,1,260,2,10.7,3187,5,5,3,1561,272,1969,1,-37.9102,145.0245,5,6938
42,4498,3,2,880000,1,32,3,10.7,3187,3,2,2,304,34,1990,1,-37.9308,145.0316,5,6938
42,5130,4,0,1920000,1,160,3,10.7,3187,4,1,1,1000,203,1960,1,-37.931,145.0163,5,6938
42,3,3,0,1301000,3,32,7,10.7,3187,3,2,2,401,121,1926,1,-37.9062,145.0173,5,6938
42,5626,4,1,2570000,1,82,7,10.7,3187,4,3,2,898,,,1,-37.9176,145.0087,5,6938
42,10250,5,0,2550000,1,32,7,10.7,3187,5,3,2,915,233,1960,1,-37.9231,145.0104,5,6938
42,6681,5,0,1915000,1,32,9,10.7,3187,5,2,0,645,238,1970,1,-37.9175,145.0116,5,6938
42,2542,4,0,1650000,2,260,9,10.7,3187,5,3,2,598,212,1948,1,-37.9075,145.0248,5,6938
42,9756,4,0,1530000,1,192,10,10.7,3187,2,2,1,603,177,1920,1,-37.9187,145.0071,5,6938
42,11260,2,0,805000,0,94,10,10.7,3187,2,1,2,347,,,1,-37.9137,145.0164,5,6938
42,10540,4,0,2050000,3,135,12,10.7,3187,4,2,4,678,233,1940,1,-37.9255,145.0118,5,6938
42,5951,5,0,2550000,0,192,12,10.7,3187,5,3,2,551,346,2016,1,-37.9176,145.009,5,6938
42,4765,2,2,905000,1,94,12,10.7,3187,2,1,2,189,93,1980,1,-37.9172,145.0072,5,6938
42,13373,3,0,1355000,1,35,12,10.7,3187,3,1,2,759,151,1930,1,-37.9057,145.0166,5,6938
42,8491,2,0,1845000,1,32,12,10.7,3187,2,1,2,604,145,1950,1,-37.9268,145.0094,5,6938
42,12309,5,0,1760000,0,111,12,10.7,3187,5,3,2,601,,,1,-37.919,145.0194,5,6938
42,11818,5,0,2050000,0,192,12,10.7,3187,5,3,3,669,309,1970,1,-37.9289,145.0284,5,6938
42,10789,3,0,1620000,1,135,13,10.7,3187,3,2,4,678,,,1,-37.9208,145.0126,5,6938
